Image Number,Distance in mm,Distance in pixels
1(1).jpg,4.059126180674342,105.5372807017544
1(2).jpg,5.343286099651316,138.92543859649123
1(3).jpg,5.9484649120427635,154.66008771929825
1(4).jpg,6.214153171141447,161.56798245614036
1(5).jpg,6.391278677207237,166.1732456140351
1(6).jpg,6.760290148177631,175.76754385964912
1(7).jpg,6.996457489598685,181.9078947368421
1(8).jpg,7.173582995664474,186.51315789473685
1(9).jpg,7.2031039133421055,187.28070175438597
1(10).jpg,7.0554993249539475,183.44298245614036
1(11).jpg,7.232624831019737,188.0482456140351
1(12).jpg,7.439271254763159,193.42105263157896
1(13).jpg,7.631157219667763,198.41008771929825
1(14).jpg,7.439271254763159,193.42105263157896
1(15).jpg,7.350708501730264,191.1184210526316
1(16).jpg,7.409750337085526,192.65350877192984
1(17).jpg,7.941126855282896,206.46929824561406
1(18).jpg,7.350708501730264,191.1184210526316
1(19).jpg,7.5721153843125,196.875
1(20).jpg,7.6606781373453945,199.17763157894737
1(21).jpg,8.324898785092106,216.44736842105266
1(22).jpg,8.000168690638159,208.0043859649123
1(23).jpg,8.162533737865132,212.22587719298247
1(24).jpg,8.073970984832236,209.9232456140351
1(25).jpg,8.133012820187501,211.45833333333334
1(26).jpg,8.059210525993421,209.53947368421055
1(27).jpg,8.147773279026318,211.84210526315792
1(28).jpg,7.985408231799342,207.62061403508773
1(29).jpg,8.398701079286186,218.36622807017545
1(30).jpg,8.413461538125,218.75000000000003
1(31).jpg,8.369180161608552,217.59868421052633
1(32).jpg,8.324898785092106,216.44736842105266
1(33).jpg,8.457742914641448,219.9013157894737
1(34).jpg,8.383940620447369,217.9824561403509
1(35).jpg,8.398701079286186,218.36622807017545
1(36).jpg,8.383940620447369,217.9824561403509
1(37).jpg,8.472503373480265,220.28508771929828
1(38).jpg,8.428221996963817,219.13377192982458
1(39).jpg,8.472503373480265,220.28508771929828
1(40).jpg,9.003879891677633,234.10087719298247
1(41).jpg,8.457742914641448,219.9013157894737
1(42).jpg,8.6939102560625,226.04166666666669
1(43).jpg,8.974358974000001,233.33333333333334
1(44).jpg,8.752952091417765,227.57675438596493
1(45).jpg,8.531545208835526,221.8201754385965
1(46).jpg,8.398701079286186,218.36622807017545
1(47).jpg,8.442982455802632,219.51754385964915
1(48).jpg,8.664389338384868,225.27412280701756
1(49).jpg,8.62010796186842,224.12280701754386
1(50).jpg,8.679149797223685,225.6578947368421
1(51).jpg,8.679149797223685,225.6578947368421
1(52).jpg,8.679149797223685,225.6578947368421
1(53).jpg,8.708670714901317,226.42543859649123
1(54).jpg,8.413461538125,218.75000000000003
1(55).jpg,9.284328609615132,241.39254385964915
1(56).jpg,9.077682185871712,236.0197368421053
1(57).jpg,8.915317138644737,231.7982456140351
1(58).jpg,9.04816126819408,235.25219298245617
1(59).jpg,8.974358974000001,233.33333333333334
1(60).jpg,9.033400809355264,234.8684210526316
1(61).jpg,8.944838056322368,232.56578947368422
1(62).jpg,9.033400809355264,234.8684210526316
1(63).jpg,9.210526315421053,239.47368421052633
1(64).jpg,9.033400809355264,234.8684210526316
1(65).jpg,9.136724021226975,237.55482456140354
1(66).jpg,9.313849527292763,242.16008771929828
1(67).jpg,9.299089068453949,241.7763157894737
1(68).jpg,8.915317138644737,231.7982456140351
1(69).jpg,9.092442644710527,236.40350877192984
1(70).jpg,9.195765856582238,239.08991228070178
1(71).jpg,9.313849527292763,242.16008771929828
1(72).jpg,9.107203103549343,236.7872807017544
1(73).jpg,9.22528677425987,239.8574561403509
1(74).jpg,9.313849527292763,242.16008771929828
1(75).jpg,9.299089068453949,241.7763157894737
1(76).jpg,9.40241228032566,244.46271929824564
1(77).jpg,9.166244938904606,238.32236842105266
