Image Number,Distance in mm,Distance in pixels
1(1).jpg,0.0,0.0
1(2).jpg,4.234502432948191,138.63760964912282
1(3).jpg,4.366372750929276,142.95504385964912
1(4).jpg,4.087979857413652,133.8404605263158
1(5).jpg,4.219850175394737,138.1578947368421
1(6).jpg,4.11728437252056,134.7998903508772
1(7).jpg,4.087979857413652,133.8404605263158
1(8).jpg,4.175893402734375,136.71875
1(9).jpg,4.11728437252056,134.7998903508772
1(10).jpg,4.102632114967106,134.3201754385965
1(11).jpg,4.087979857413652,133.8404605263158
1(12).jpg,4.278459205608553,140.07675438596493
1(13).jpg,4.219850175394737,138.1578947368421
1(14).jpg,4.161241145180922,136.23903508771932
1(15).jpg,4.307763720715461,141.03618421052633
1(16).jpg,4.278459205608553,140.07675438596493
1(17).jpg,4.19054566028783,137.1984649122807
1(18).jpg,4.131936630074013,135.2796052631579
1(19).jpg,4.234502432948191,138.63760964912282
1(20).jpg,4.175893402734375,136.71875
1(21).jpg,4.102632114967106,134.3201754385965
1(22).jpg,4.234502432948191,138.63760964912282
1(23).jpg,4.19054566028783,137.1984649122807
1(24).jpg,4.219850175394737,138.1578947368421
1(25).jpg,4.219850175394737,138.1578947368421
1(26).jpg,4.249154690501645,139.1173245614035
1(27).jpg,4.131936630074013,135.2796052631579
1(28).jpg,4.131936630074013,135.2796052631579
1(29).jpg,4.205197917841284,137.67817982456143
1(30).jpg,4.205197917841284,137.67817982456143
1(31).jpg,4.381025008482731,143.43475877192984
1(32).jpg,4.424981781143093,144.87390350877195
1(33).jpg,4.219850175394737,138.1578947368421
1(34).jpg,4.146588887627468,135.7593201754386
1(35).jpg,4.19054566028783,137.1984649122807
1(36).jpg,4.175893402734375,136.71875
1(37).jpg,4.278459205608553,140.07675438596493
1(38).jpg,4.439634038696546,145.35361842105263
1(39).jpg,4.337068235822369,141.99561403508773
1(40).jpg,4.351720493375823,142.47532894736844
1(41).jpg,4.424981781143093,144.87390350877195
1(42).jpg,4.234502432948191,138.63760964912282
1(43).jpg,4.278459205608553,140.07675438596493
1(44).jpg,4.249154690501645,139.1173245614035
1(45).jpg,4.307763720715461,141.03618421052633
