Image Number,Distance in mm,Distance in pixels

1(1).jpg,4.029622008757896,131.92982456140354
1(2).jpg,4.586910158905264,150.17543859649123
1(3).jpg,4.115358647242106,134.73684210526318
1(4).jpg,4.029622008757896,131.92982456140354
1(5).jpg,4.072490328000001,133.33333333333334
1(6).jpg,4.029622008757896,131.92982456140354
1(7).jpg,4.115358647242106,134.73684210526318
1(8).jpg,4.158226966484211,136.140350877193
1(9).jpg,4.115358647242106,134.73684210526318
1(10).jpg,4.201095285726317,137.54385964912282
1(11).jpg,4.115358647242106,134.73684210526318
1(12).jpg,4.115358647242106,134.73684210526318
1(13).jpg,4.201095285726317,137.54385964912282
1(14).jpg,4.115358647242106,134.73684210526318
1(15).jpg,4.115358647242106,134.73684210526318
1(16).jpg,4.115358647242106,134.73684210526318
1(17).jpg,4.115358647242106,134.73684210526318
1(18).jpg,4.072490328000001,133.33333333333334
1(19).jpg,4.115358647242106,134.73684210526318
1(20).jpg,4.158226966484211,136.140350877193
1(21).jpg,4.158226966484211,136.140350877193
1(22).jpg,4.115358647242106,134.73684210526318
1(23).jpg,4.158226966484211,136.140350877193
1(24).jpg,4.115358647242106,134.73684210526318
1(25).jpg,4.072490328000001,133.33333333333334
1(26).jpg,4.201095285726317,137.54385964912282
1(27).jpg,4.201095285726317,137.54385964912282
1(28).jpg,4.243963604968422,138.94736842105266
1(29).jpg,4.415436881936843,144.56140350877195
1(30).jpg,4.158226966484211,136.140350877193
1(31).jpg,4.329700243452632,141.7543859649123
1(32).jpg,4.158226966484211,136.140350877193
1(33).jpg,4.158226966484211,136.140350877193
1(34).jpg,4.201095285726317,137.54385964912282
1(35).jpg,4.5440418396631586,148.77192982456143
1(36).jpg,4.158226966484211,136.140350877193
1(37).jpg,4.158226966484211,136.140350877193
1(38).jpg,4.115358647242106,134.73684210526318
1(39).jpg,4.201095285726317,137.54385964912282
1(40).jpg,4.115358647242106,134.73684210526318
1(41).jpg,4.115358647242106,134.73684210526318
1(42).jpg,4.115358647242106,134.73684210526318
1(43).jpg,4.115358647242106,134.73684210526318
1(44).jpg,4.115358647242106,134.73684210526318
1(45).jpg,4.158226966484211,136.140350877193
1(46).jpg,4.072490328000001,133.33333333333334
1(47).jpg,4.158226966484211,136.140350877193
1(48).jpg,4.158226966484211,136.140350877193
1(49).jpg,4.158226966484211,136.140350877193
1(50).jpg,4.115358647242106,134.73684210526318
1(51).jpg,4.029622008757896,131.92982456140354
1(52).jpg,4.158226966484211,136.140350877193
1(53).jpg,4.201095285726317,137.54385964912282
1(54).jpg,4.115358647242106,134.73684210526318
1(55).jpg,4.115358647242106,134.73684210526318
1(56).jpg,4.029622008757896,131.92982456140354
1(57).jpg,4.115358647242106,134.73684210526318
1(58).jpg,4.158226966484211,136.140350877193
1(59).jpg,4.415436881936843,144.56140350877195
1(60).jpg,4.5440418396631586,148.77192982456143
1(61).jpg,4.886988393600001,160.00000000000003
1(62).jpg,4.458305201178948,145.96491228070178
1(63).jpg,4.71551511663158,154.3859649122807
1(64).jpg,4.629778478147369,151.57894736842107
1(65).jpg,4.5440418396631586,148.77192982456143
1(66).jpg,4.415436881936843,144.56140350877195
1(67).jpg,4.5011735204210535,147.3684210526316
1(68).jpg,4.158226966484211,136.140350877193
1(69).jpg,4.844120074357895,158.5964912280702
1(70).jpg,4.672646797389475,152.9824561403509
1(71).jpg,4.758383435873685,155.78947368421055
1(72).jpg,4.71551511663158,154.3859649122807
1(73).jpg,4.286831924210527,140.35087719298247
1(74).jpg,4.586910158905264,150.17543859649123
1(75).jpg,4.201095285726317,137.54385964912282
1(76).jpg,4.758383435873685,155.78947368421055
1(77).jpg,4.71551511663158,154.3859649122807
1(78).jpg,4.629778478147369,151.57894736842107
1(79).jpg,4.201095285726317,137.54385964912282
1(80).jpg,4.5440418396631586,148.77192982456143
1(81).jpg,4.929856712842106,161.40350877192984
1(82).jpg,5.958696374652633,195.08771929824564
1(83).jpg,5.915828055410527,193.6842105263158
1(84).jpg,5.830091416926317,190.87719298245617
1(85).jpg,5.744354778442107,188.07017543859652
1(86).jpg,5.915828055410527,193.6842105263158
1(87).jpg,5.915828055410527,193.6842105263158
1(88).jpg,6.1301696516210535,200.70175438596493
1(89).jpg,6.044433013136843,197.8947368421053
1(90).jpg,6.044433013136843,197.8947368421053
1(91).jpg,5.958696374652633,195.08771929824564
1(92).jpg,5.958696374652633,195.08771929824564
1(93).jpg,5.830091416926317,190.87719298245617
1(94).jpg,5.872959736168422,192.28070175438597
1(95).jpg,5.830091416926317,190.87719298245617
1(96).jpg,5.787223097684211,189.47368421052633
1(97).jpg,6.001564693894737,196.49122807017545
1(98).jpg,5.958696374652633,195.08771929824564
1(99).jpg,5.915828055410527,193.6842105263158
1(100).jpg,6.1301696516210535,200.70175438596493
1(101).jpg,5.744354778442107,188.07017543859652
1(102).jpg,5.958696374652633,195.08771929824564
1(103).jpg,5.958696374652633,195.08771929824564
1(104).jpg,6.0873013323789475,199.2982456140351
1(105).jpg,6.044433013136843,197.8947368421053
1(106).jpg,6.816062759494738,223.15789473684214
1(107).jpg,6.816062759494738,223.15789473684214
1(108).jpg,6.773194440252633,221.7543859649123
1(109).jpg,6.730326121010527,220.35087719298247
1(110).jpg,6.816062759494738,223.15789473684214
1(111).jpg,6.858931078736843,224.56140350877195
1(112).jpg,6.858931078736843,224.56140350877195
1(113).jpg,6.773194440252633,221.7543859649123
1(114).jpg,6.6445894825263165,217.54385964912282
1(116).jpg,7.930639059789476,259.6491228070176
1(117).jpg,6.773194440252633,221.7543859649123
1(118).jpg,7.802034102063159,255.43859649122808
1(119).jpg,7.802034102063159,255.43859649122808
1(120).jpg,6.730326121010527,220.35087719298247
1(121).jpg,6.730326121010527,220.35087719298247
1(122).jpg,6.773194440252633,221.7543859649123
1(123).jpg,6.816062759494738,223.15789473684214
1(124).jpg,7.802034102063159,255.43859649122808
1(125).jpg,6.730326121010527,220.35087719298247
1(126).jpg,6.730326121010527,220.35087719298247
1(127).jpg,6.773194440252633,221.7543859649123
1(128).jpg,7.802034102063159,255.43859649122808
1(129).jpg,7.630560825094738,249.8245614035088
1(130).jpg,6.816062759494738,223.15789473684214
1(131).jpg,7.802034102063159,255.43859649122808
1(132).jpg,6.816062759494738,223.15789473684214
1(133).jpg,7.7162974635789485,252.63157894736844
1(134).jpg,7.802034102063159,255.43859649122808
1(135).jpg,6.730326121010527,220.35087719298247
1(136).jpg,7.802034102063159,255.43859649122808
1(137).jpg,6.730326121010527,220.35087719298247
1(138).jpg,7.802034102063159,255.43859649122808
1(139).jpg,7.802034102063159,255.43859649122808
1(140).jpg,7.802034102063159,255.43859649122808
1(141).jpg,7.844902421305265,256.8421052631579
1(142).jpg,7.802034102063159,255.43859649122808
1(143).jpg,7.759165782821054,254.03508771929828
1(144).jpg,7.844902421305265,256.8421052631579
1(145).jpg,7.844902421305265,256.8421052631579
1(146).jpg,7.759165782821054,254.03508771929828
1(147).jpg,7.759165782821054,254.03508771929828
1(148).jpg,7.887770740547369,258.2456140350877
1(149).jpg,7.844902421305265,256.8421052631579
1(150).jpg,7.7162974635789485,252.63157894736844
1(151).jpg,7.97350737903158,261.0526315789474
1(152).jpg,7.844902421305265,256.8421052631579
1(153).jpg,7.930639059789476,259.6491228070176
1(154).jpg,8.016375698273684,262.4561403508772
1(155).jpg,8.059244017515791,263.85964912280707
1(156).jpg,7.930639059789476,259.6491228070176
1(157).jpg,8.016375698273684,262.4561403508772
1(158).jpg,8.016375698273684,262.4561403508772
1(159).jpg,8.059244017515791,263.85964912280707
1(160).jpg,7.802034102063159,255.43859649122808
1(161).jpg,7.887770740547369,258.2456140350877
1(162).jpg,7.844902421305265,256.8421052631579
1(163).jpg,7.97350737903158,261.0526315789474
1(164).jpg,7.887770740547369,258.2456140350877
1(165).jpg,7.7162974635789485,252.63157894736844
1(166).jpg,8.016375698273684,262.4561403508772
1(167).jpg,7.97350737903158,261.0526315789474
1(168).jpg,7.844902421305265,256.8421052631579
1(169).jpg,7.887770740547369,258.2456140350877
1(170).jpg,8.402190571452634,275.08771929824564
1(171).jpg,7.97350737903158,261.0526315789474
1(172).jpg,7.887770740547369,258.2456140350877
1(173).jpg,8.016375698273684,262.4561403508772
1(174).jpg,8.059244017515791,263.85964912280707
1(175).jpg,7.887770740547369,258.2456140350877
1(176).jpg,8.016375698273684,262.4561403508772
1(177).jpg,8.016375698273684,262.4561403508772
1(178).jpg,7.930639059789476,259.6491228070176
1(179).jpg,8.016375698273684,262.4561403508772
1(180).jpg,8.059244017515791,263.85964912280707
1(181).jpg,8.102112336757896,265.2631578947369
1(182).jpg,9.045215360084212,296.140350877193

