Image Number,Distance in mm,Distance in pixels
1(1).jpg,4.30190281769408,140.84429824561406
1(2).jpg,4.30190281769408,140.84429824561406
1(3).jpg,4.126075727052632,135.08771929824562
1(4).jpg,4.407399072078948,144.2982456140351
1(5).jpg,4.383955459993421,143.53070175438597
1(6).jpg,4.548060744592106,148.90350877192984
1(7).jpg,5.415474391756579,177.30263157894737
1(8).jpg,5.954677469723685,194.9561403508772
1(9).jpg,6.505602353733553,212.9934210526316
1(10).jpg,6.388384293305922,209.15570175438597
1(11).jpg,6.517324159776317,213.37719298245617
1(12).jpg,6.599376802075659,216.06359649122808
1(13).jpg,6.75176028063158,221.0526315789474
1(14).jpg,6.868978341059211,224.890350877193
1(15).jpg,7.068249043786185,231.41447368421055
1(16).jpg,6.904143759187501,226.04166666666669
1(17).jpg,6.868978341059211,224.890350877193
1(18).jpg,7.009640013572369,229.49561403508773
1(19).jpg,7.173745298171053,234.8684210526316
1(20).jpg,7.501955867368422,245.61403508771932
1(21).jpg,7.068249043786185,231.41447368421055
1(22).jpg,7.373016000898027,241.39254385964915
1(23).jpg,6.78692569875987,222.20394736842107
1(24).jpg,7.4785122552828955,244.8464912280702
1(25).jpg,7.314406970684211,239.47368421052633
1(26).jpg,7.501955867368422,245.61403508771932
1(27).jpg,7.490234061325659,245.23026315789477
1(28).jpg,7.724670182180922,252.90570175438597
1(29).jpg,7.982549915121712,261.34868421052636
1(30).jpg,7.654339345924343,250.6030701754386
1(31).jpg,7.537121285496711,246.765350877193
1(32).jpg,8.099767975549343,265.18640350877195
1(33).jpg,8.369369514532897,274.0131578947369
1(34).jpg,7.759835600309212,254.05701754385967
1(35).jpg,7.748113794266448,253.6732456140351
1(36).jpg,7.959106303036185,260.5811403508772
1(37).jpg,7.513677673411185,245.99780701754386
1(38).jpg,8.181820617848686,267.8728070175439
1(39).jpg,7.982549915121712,261.34868421052636
1(40).jpg,7.748113794266448,253.6732456140351
1(41).jpg,8.041158945335528,263.26754385964915
1(42).jpg,8.146655199720396,266.7214912280702
1(43).jpg,7.947384496993422,260.19736842105266
1(44).jpg,8.369369514532897,274.0131578947369
1(45).jpg,7.8418882426085545,256.7434210526316
1(46).jpg,8.158377005763159,267.10526315789474
1(47).jpg,8.099767975549343,265.18640350877195
1(48).jpg,8.146655199720396,266.7214912280702
1(49).jpg,8.146655199720396,266.7214912280702
1(50).jpg,8.181820617848686,267.8728070175439
1(51).jpg,7.959106303036185,260.5811403508772
1(52).jpg,7.982549915121712,261.34868421052636
1(53).jpg,8.228707842019737,269.40789473684214
1(54).jpg,8.451422156832237,276.69956140350877
1(55).jpg,8.216986035976976,269.0241228070176
1(56).jpg,8.064602557421052,264.03508771929825
1(57).jpg,7.619173927796053,249.45175438596493
1(58).jpg,8.521752993088818,279.00219298245617
1(59).jpg,7.90049727282237,258.6622807017544
1(60).jpg,8.134933393677633,266.33771929824564
1(61).jpg,8.193542423891449,268.25657894736844
1(62).jpg,8.181820617848686,267.8728070175439
1(63).jpg,8.662414665601975,283.6074561403509
1(64).jpg,8.60380563538816,281.6885964912281
1(65).jpg,8.064602557421052,264.03508771929825
1(66).jpg,8.615527441430922,282.07236842105266
1(67).jpg,8.94373801062829,292.8179824561404
1(68).jpg,8.228707842019737,269.40789473684214
1(69).jpg,8.650692859559213,283.22368421052636
1(70).jpg,8.615527441430922,282.07236842105266
1(71).jpg,8.650692859559213,283.22368421052636
1(72).jpg,8.849963562286186,289.7478070175439
1(73).jpg,8.709301889773027,285.14254385964915
1(74).jpg,8.638971053516448,282.83991228070175
1(75).jpg,8.638971053516448,282.83991228070175
1(76).jpg,8.732745501858552,285.91008771929825
1(77).jpg,8.86168536832895,290.13157894736844
1(78).jpg,8.404534932661184,275.1644736842105
1(79).jpg,8.521752993088818,279.00219298245617
1(80).jpg,8.12321158763487,265.9539473684211
1(81).jpg,9.049234265013158,296.2719298245614
1(82).jpg,8.920294398542763,292.05043859649123
1(83).jpg,9.178174131483555,300.4934210526316
1(84).jpg,9.01406884688487,295.1206140350877
1(85).jpg,8.685858277687501,284.375
1(86).jpg,8.416256738703948,275.5482456140351
1(87).jpg,8.826519950200659,288.98026315789474
1(88).jpg,8.767910919986843,287.06140350877195
1(89).jpg,8.662414665601975,283.6074561403509
1(90).jpg,8.932016204585528,292.43421052631584
1(91).jpg,8.580362023302632,280.92105263157896
1(92).jpg,8.685858277687501,284.375
1(93).jpg,8.545196605174343,279.76973684210526
1(94).jpg,8.86168536832895,290.13157894736844
1(95).jpg,8.662414665601975,283.6074561403509
1(96).jpg,8.72102369581579,285.5263157894737
1(97).jpg,9.131286907312502,298.95833333333337
1(98).jpg,9.072677877098684,297.0394736842105
1(99).jpg,8.990625234799344,294.35307017543863
1(100).jpg,9.084399683141449,297.4232456140351
1(101).jpg,9.049234265013158,296.2719298245614
1(102).jpg,8.674136471644738,283.99122807017545
1(103).jpg,9.213339549611842,301.64473684210526
1(104).jpg,8.697580083730266,284.7587719298246
1(105).jpg,8.955459816671054,293.20175438596493
1(106).jpg,9.342279416082238,305.86622807017545
1(107).jpg,9.260226773782895,303.1798245614035
1(108).jpg,9.482941088595396,310.4714912280702
1(109).jpg,9.060956071055921,296.655701754386
1(110).jpg,9.330557610039476,305.4824561403509
1(111).jpg,9.189895937526318,300.87719298245617
1(112).jpg,9.377444834210527,307.01754385964915
1(113).jpg,8.990625234799344,294.35307017543863
1(114).jpg,9.916647912177632,324.67105263157896
1(116).jpg,9.494662894638159,310.85526315789474
1(117).jpg,9.318835803996713,305.09868421052636
1(118).jpg,10.0221441665625,328.125
1(119).jpg,9.729099015493421,318.530701754386
1(120).jpg,9.998700554476976,327.3574561403509
1(121).jpg,9.5767155369375,313.5416666666667
1(122).jpg,9.928369718220395,325.0548245614035
1(123).jpg,9.90492610613487,324.2872807017544
1(124).jpg,9.365723028167764,306.6337719298246
1(125).jpg,9.752542627578949,319.2982456140351
1(126).jpg,9.553271924851975,312.7741228070176
1(127).jpg,9.916647912177632,324.67105263157896
1(128).jpg,10.16280583907566,332.73026315789474
1(129).jpg,9.83459526987829,321.984649122807
1(130).jpg,10.139362226990134,331.96271929824564
1(131).jpg,9.94009152426316,325.4385964912281
1(132).jpg,10.0221441665625,328.125
1(133).jpg,10.280023899503291,336.5679824561404
1(134).jpg,10.479294602230265,343.0921052631579
1(135).jpg,10.491016408273028,343.47587719298247
1(136).jpg,10.514460020358554,344.2434210526316
1(137).jpg,10.397241959930922,340.405701754386
1(138).jpg,10.502738214315789,343.859649122807
1(139).jpg,10.467572796187502,342.70833333333337
1(140).jpg,10.596512662657895,346.9298245614035
1(141).jpg,10.420685572016449,341.1732456140351
1(142).jpg,10.315189317631582,337.7192982456141
1(143).jpg,10.549625438486842,345.39473684210526
1(144).jpg,10.467572796187502,342.70833333333337
1(145).jpg,10.666843498914474,349.2324561403509
1(146).jpg,10.631678080786186,348.0811403508772
1(147).jpg,10.549625438486842,345.39473684210526
1(148).jpg,10.444129184101975,341.9407894736842
1(149).jpg,10.666843498914474,349.2324561403509
1(150).jpg,10.291745705546054,336.95175438596493
1(151).jpg,10.72545252912829,351.1513157894737
1(152).jpg,10.561347244529607,345.77850877192986
1(153).jpg,10.467572796187502,342.70833333333337
1(154).jpg,10.53790363244408,345.0109649122807
1(155).jpg,10.619956274743423,347.69736842105266
1(156).jpg,10.491016408273028,343.47587719298247
1(157).jpg,10.326911123674344,338.10307017543863
1(158).jpg,10.561347244529607,345.77850877192986
1(159).jpg,10.526181826401316,344.62719298245617
1(160).jpg,10.561347244529607,345.77850877192986
1(161).jpg,10.76061794725658,352.3026315789474
1(162).jpg,10.60823446870066,347.3135964912281
1(163).jpg,10.549625438486842,345.39473684210526
1(164).jpg,10.291745705546054,336.95175438596493
1(165).jpg,10.702008917042765,350.3837719298246
1(166).jpg,10.631678080786186,348.0811403508772
1(167).jpg,11.08882851645395,363.0482456140351
1(168).jpg,10.596512662657895,346.9298245614035
1(169).jpg,10.643399886828949,348.46491228070175
1(170).jpg,11.065384904368422,362.280701754386
1(171).jpg,10.643399886828949,348.46491228070175
1(172).jpg,10.819226977470397,354.2214912280702
1(173).jpg,10.53790363244408,345.0109649122807
1(174).jpg,10.901279619769738,356.90789473684214
1(175).jpg,10.643399886828949,348.46491228070175
1(176).jpg,11.030219486240133,361.12938596491233
1(177).jpg,10.690287111,350.0
1(178).jpg,10.948166843940792,358.4429824561404
1(179).jpg,11.323264637309212,370.72368421052636
1(180).jpg,11.018497680197369,360.7456140350877
