Image Number,Distance in mm,Distance in pixels
1(1).jpg,1.3463320973766446,39.81633771929825
1(2).jpg,1.7680746820970394,52.28892543859649
1(3).jpg,2.1087129236019737,62.36293859649123
1(4).jpg,2.124933792245066,62.84265350877193
1(5).jpg,2.3682468218914474,70.03837719298247
1(6).jpg,2.189817266817434,64.76151315789474
1(7).jpg,2.1735963981743422,64.28179824561404
1(8).jpg,2.692664194753289,79.6326754385965
1(9).jpg,2.4169094278207237,71.47752192982456
1(10).jpg,2.692664194753289,79.6326754385965
1(11).jpg,2.7088850633963815,80.11239035087719
1(12).jpg,2.77376853796875,82.03125
1(13).jpg,2.854872881184211,84.42982456140352
1(14).jpg,2.7251059320394737,80.5921052631579
1(15).jpg,2.352025953248355,69.55866228070175
1(16).jpg,2.887314618470395,85.38925438596492
1(17).jpg,2.8224311438980263,83.47039473684211
1(18).jpg,3.0008606989720397,88.74725877192984
1(19).jpg,3.017081567615132,89.22697368421053
1(20).jpg,2.8224311438980263,83.47039473684211
1(21).jpg,3.3414989404769737,98.82127192982456
1(22).jpg,3.503707626907895,103.61842105263159
1(23).jpg,3.39016154640625,100.26041666666667
1(24).jpg,3.357719809120066,99.30098684210527
1(25).jpg,3.1306276481167763,92.58497807017544
1(26).jpg,3.2766154659046056,96.90241228070177
1(27).jpg,3.3090572031907897,97.86184210526316
1(28).jpg,3.4226032836924345,101.21984649122808
1(29).jpg,3.4550450209786185,102.17927631578948
1(30).jpg,3.9741128175575655,117.53015350877193
1(31).jpg,3.763241525197368,111.29385964912281
1(32).jpg,3.7145789192680922,109.85471491228071
1(33).jpg,3.8281249997697366,113.21271929824562
1(34).jpg,3.6821371819819078,108.8952850877193
1(35).jpg,3.536149364194079,104.57785087719299
1(36).jpg,3.6496954446957237,107.9358552631579
1(37).jpg,3.536149364194079,104.57785087719299
1(38).jpg,3.893008474342105,115.13157894736842
1(39).jpg,3.7956832624835526,112.25328947368422
1(40).jpg,3.8767876056990134,114.65186403508773
1(41).jpg,4.201204978560855,124.24616228070177
1(42).jpg,3.8767876056990134,114.65186403508773
1(43).jpg,3.9254502116282897,116.09100877192984
1(44).jpg,3.8443458684128293,113.69243421052633
1(45).jpg,3.990333686200658,118.00986842105264
1(46).jpg,4.23364671584704,125.20559210526316
1(47).jpg,4.055217160773027,119.92872807017545
1(48).jpg,3.9741128175575655,117.53015350877193
1(49).jpg,4.08765889805921,120.88815789473685
1(50).jpg,4.152542372631579,122.80701754385966
1(51).jpg,4.23364671584704,125.20559210526316
1(52).jpg,4.08765889805921,120.88815789473685
1(53).jpg,4.282309321776316,126.64473684210527
1(54).jpg,4.3147510590625,127.60416666666667
1(55).jpg,4.217425847203947,124.72587719298247
1(56).jpg,4.168763241274671,123.28673245614036
1(57).jpg,4.3471927963486845,128.56359649122808
1(58).jpg,4.08765889805921,120.88815789473685
1(59).jpg,4.217425847203947,124.72587719298247
1(60).jpg,4.217425847203947,124.72587719298247
1(61).jpg,4.022775423486842,118.96929824561404
1(62).jpg,3.9741128175575655,117.53015350877193
1(63).jpg,4.08765889805921,120.88815789473685
1(64).jpg,4.3147510590625,127.60416666666667
1(65).jpg,4.08765889805921,120.88815789473685
1(66).jpg,4.103879766702303,121.36787280701755
1(67).jpg,4.3147510590625,127.60416666666667
1(68).jpg,4.152542372631579,122.80701754385966
1(69).jpg,4.428297139564145,130.9621710526316
1(70).jpg,4.395855402277961,130.0027412280702
1(71).jpg,4.249867584490132,125.68530701754386
1(72).jpg,4.103879766702303,121.36787280701755
1(73).jpg,4.0389962921299345,119.44901315789474
1(74).jpg,4.412076270921053,130.48245614035088
1(75).jpg,4.103879766702303,121.36787280701755
1(76).jpg,4.379634533634868,129.52302631578948
1(77).jpg,4.08765889805921,120.88815789473685
1(78).jpg,4.363413664991776,129.04331140350877
1(79).jpg,4.217425847203947,124.72587719298247
1(80).jpg,4.282309321776316,126.64473684210527
1(81).jpg,4.428297139564145,130.9621710526316
1(82).jpg,4.071438029416119,120.40844298245615
1(83).jpg,4.476959745493422,132.4013157894737
1(84).jpg,4.3471927963486845,128.56359649122808
1(85).jpg,4.201204978560855,124.24616228070177
1(86).jpg,4.379634533634868,129.52302631578948
1(87).jpg,4.168763241274671,123.28673245614036
1(88).jpg,4.428297139564145,130.9621710526316
1(89).jpg,4.395855402277961,130.0027412280702
1(90).jpg,4.330971927705592,128.08388157894737
1(91).jpg,4.3471927963486845,128.56359649122808
1(92).jpg,4.152542372631579,122.80701754385966
1(93).jpg,4.428297139564145,130.9621710526316
1(94).jpg,4.460738876850329,131.921600877193
1(95).jpg,4.509401482779605,133.3607456140351
1(96).jpg,4.509401482779605,133.3607456140351
1(97).jpg,4.476959745493422,132.4013157894737
1(98).jpg,4.509401482779605,133.3607456140351
1(99).jpg,4.62294756328125,136.71875
1(100).jpg,4.395855402277961,130.0027412280702
1(101).jpg,4.574284957351973,135.2796052631579
1(102).jpg,4.444518008207237,131.4418859649123
1(103).jpg,4.62294756328125,136.71875
1(104).jpg,4.882481461570723,144.39418859649123
1(105).jpg,4.509401482779605,133.3607456140351
1(106).jpg,4.460738876850329,131.921600877193
1(107).jpg,5.093352753930921,150.63048245614036
1(108).jpg,5.482653601365132,162.1436403508772
1(109).jpg,4.9311440675,145.83333333333334
1(110).jpg,5.23934057171875,154.94791666666669
1(111).jpg,5.531316207294409,163.58278508771932
1(112).jpg,5.596199681866776,165.5016447368421
1(113).jpg,5.5799788132236845,165.02192982456143
1(114).jpg,5.352886652220395,158.3059210526316
1(115).jpg,5.62864141915296,166.4610745614035
1(116).jpg,5.709745762368422,168.85964912280704
1(117).jpg,5.612420550509869,165.98135964912282
1(118).jpg,5.531316207294409,163.58278508771932
1(119).jpg,5.62864141915296,166.4610745614035
1(120).jpg,5.46643273272204,161.6639254385965
1(121).jpg,5.5150953386513155,163.1030701754386
1(122).jpg,5.677304025082237,167.90021929824562
1(123).jpg,5.5475370759375,164.0625
1(124).jpg,5.677304025082237,167.90021929824562
1(125).jpg,5.450211864078947,161.1842105263158
1(126).jpg,5.531316207294409,163.58278508771932
1(127).jpg,5.644862287796053,166.94078947368422
1(128).jpg,5.677304025082237,167.90021929824562
