Image Number,Distance in mm,Distance in pixels
1(1).jpg,3.4286282675082242,112.25328947368422
1(2).jpg,4.175893402734375,136.71875
1(3).jpg,4.879201765300166,159.7450657894737
1(4).jpg,5.245508204136514,171.73793859649123
1(5).jpg,5.348074007010692,175.09594298245617
1(6).jpg,5.348074007010692,175.09594298245617
1(7).jpg,5.377378522117599,176.05537280701756
1(8).jpg,5.7436849609539475,188.0482456140351
1(9).jpg,5.567857870312501,182.29166666666669
1(10).jpg,5.71438044584704,187.0888157894737
1(11).jpg,5.729032703400494,187.5685307017544
1(12).jpg,5.8022939911677645,189.96710526315792
1(13).jpg,5.846250763828126,191.40625
1(14).jpg,5.7729894760608556,189.0076754385965
1(15).jpg,5.71438044584704,187.0888157894737
1(16).jpg,5.7729894760608556,189.0076754385965
1(17).jpg,5.86090302138158,191.8859649122807
1(18).jpg,5.846250763828126,191.40625
1(19).jpg,6.256513975324837,204.83826754385967
1(20).jpg,5.948816566702304,194.76425438596493
1(21).jpg,6.300470747985199,206.27741228070178
1(22).jpg,6.329775263092106,207.23684210526318
1(23).jpg,7.003779110550988,229.30372807017545
1(24).jpg,6.403036550859376,209.63541666666669
1(25).jpg,7.04773588321135,230.74287280701756
1(26).jpg,7.12099717097862,233.14144736842107
1(27).jpg,7.252867488959705,237.4588815789474
1(28).jpg,7.04773588321135,230.74287280701756
1(29).jpg,7.12099717097862,233.14144736842107
1(30).jpg,6.8719087925699025,224.98629385964915
1(31).jpg,7.150301686085527,234.10087719298247
1(32).jpg,7.150301686085527,234.10087719298247
1(33).jpg,7.443346837154607,243.69517543859652
1(34).jpg,7.150301686085527,234.10087719298247
1(35).jpg,7.194258458745889,235.54002192982458
1(36).jpg,7.340781034280428,240.3371710526316
1(37).jpg,7.179606201192435,235.06030701754386
1(38).jpg,7.501955867368422,245.61403508771932
1(39).jpg,7.282172004066613,238.4183114035088
1(40).jpg,7.38473780694079,241.7763157894737
1(41).jpg,7.208910716299343,236.0197368421053
1(42).jpg,7.326128776726975,239.8574561403509
1(43).jpg,7.516608124921876,246.09375000000003
1(44).jpg,7.809653275990955,255.68804824561406
1(45).jpg,7.7510442457771385,253.76918859649123
1(46).jpg,7.428694579601152,243.2154605263158
1(47).jpg,7.692435215563323,251.85032894736844
1(48).jpg,7.765696503330593,254.24890350877195
1(49).jpg,7.663130700456415,250.89089912280704
1(50).jpg,7.663130700456415,250.89089912280704
1(51).jpg,7.707087473116777,252.33004385964915
1(52).jpg,8.044089396846218,263.36348684210526
1(53).jpg,7.560564897582237,247.5328947368421
1(54).jpg,7.780348760884047,254.72861842105266
1(55).jpg,7.780348760884047,254.72861842105266
1(56).jpg,8.044089396846218,263.36348684210526
1(57).jpg,7.780348760884047,254.72861842105266
1(58).jpg,7.9122190788651325,259.04605263157896
1(59).jpg,7.853610048651317,257.12719298245617
1(60).jpg,8.132002942166942,266.2417763157895
1(61).jpg,7.8389577910978625,256.64747807017545
1(62).jpg,7.736391988223685,253.28947368421055
1(63).jpg,7.897566821311678,258.56633771929825
1(64).jpg,8.132002942166942,266.2417763157895
1(65).jpg,8.014784881739311,262.4040570175439
1(66).jpg,8.08804616950658,264.8026315789474
1(67).jpg,7.780348760884047,254.72861842105266
1(68).jpg,7.7950010184375005,255.20833333333334
1(69).jpg,8.08804616950658,264.8026315789474
1(70).jpg,8.16130745727385,267.2012061403509
1(71).jpg,8.132002942166942,266.2417763157895
1(72).jpg,7.970828109078948,260.96491228070175
1(73).jpg,8.102698427060034,265.2823464912281
1(74).jpg,8.073393911953126,264.3229166666667
1(75).jpg,7.780348760884047,254.72861842105266
1(76).jpg,8.219916487487666,269.1200657894737
1(77).jpg,8.23456874504112,269.5997807017544
1(78).jpg,7.780348760884047,254.72861842105266
1(79).jpg,7.765696503330593,254.24890350877195
1(80).jpg,7.7950010184375005,255.20833333333334
1(81).jpg,8.16130745727385,267.2012061403509
1(82).jpg,8.08804616950658,264.8026315789474
1(83).jpg,8.029437139292765,262.8837719298246
1(84).jpg,8.23456874504112,269.5997807017544
1(85).jpg,8.000132624185856,261.9243421052632
1(86).jpg,8.190611972380756,268.1606359649123
1(87).jpg,8.27852551770148,271.0389254385965
1(88).jpg,8.000132624185856,261.9243421052632
1(89).jpg,8.190611972380756,268.1606359649123
1(90).jpg,8.469004865896382,277.27521929824564
1(91).jpg,8.512961638556744,278.7143640350877
1(92).jpg,8.366439063022204,273.9172149122807
1(93).jpg,8.527613896110198,279.19407894736844
1(94).jpg,8.454352608342928,276.79550438596493
1(95).jpg,8.366439063022204,273.9172149122807
1(96).jpg,8.293177775254936,271.5186403508772
1(97).jpg,8.293177775254936,271.5186403508772
1(98).jpg,8.205264229934212,268.640350877193
1(99).jpg,8.703440986751646,284.9506578947369
1(100).jpg,8.35178680546875,273.4375
1(101).jpg,8.23456874504112,269.5997807017544
1(102).jpg,8.469004865896382,277.27521929824564
1(103).jpg,8.469004865896382,277.27521929824564
1(104).jpg,8.512961638556744,278.7143640350877
1(105).jpg,8.79135453207237,287.8289473684211
1(106).jpg,8.439700350789474,276.3157894736842
1(107).jpg,8.79135453207237,287.8289473684211
1(108).jpg,8.703440986751646,284.9506578947369
1(109).jpg,8.483657123449838,277.75493421052636
1(110).jpg,8.732745501858552,285.91008771929825
1(111).jpg,9.201617743569079,301.2609649122807
1(112).jpg,8.952529365160363,293.10581140350877
1(113).jpg,8.674136471644738,283.99122807017545
1(114).jpg,8.806006789625823,288.30866228070175
1(115).jpg,8.806006789625823,288.30866228070175
1(116).jpg,9.011138395374179,295.0246710526316
1(117).jpg,8.83531130473273,289.2680921052632
1(118).jpg,8.967181622713817,293.5855263157895
1(119).jpg,8.967181622713817,293.5855263157895
1(120).jpg,8.967181622713817,293.5855263157895
1(121).jpg,8.967181622713817,293.5855263157895
1(122).jpg,8.98183388026727,294.0652412280702
1(123).jpg,9.05509516803454,296.4638157894737
1(124).jpg,9.113704198248357,298.3826754385965
1(125).jpg,9.245574516229443,302.70010964912285
1(126).jpg,9.011138395374179,295.0246710526316
1(127).jpg,9.172313228462173,300.30153508771934
1(128).jpg,8.98183388026727,294.0652412280702
1(129).jpg,8.98183388026727,294.0652412280702
1(130).jpg,9.392097091763983,307.49725877192986
1(131).jpg,9.069747425587995,296.9435307017544
1(132).jpg,9.436053864424343,308.93640350877195
1(133).jpg,8.996486137820725,294.5449561403509
1(134).jpg,9.025790652927633,295.5043859649123
1(135).jpg,9.040442910481087,295.984100877193
1(136).jpg,9.362792576657073,306.53782894736844
