Image Number,Distance in mm,Distance in pixels
1(1).jpg,3.532170887552632,115.64327485380117
1(2).jpg,4.2511083248421055,139.1812865497076
1(3).jpg,4.954416687407894,162.20760233918128
1(4).jpg,5.392030779671053,176.53508771929825
1(5).jpg,5.204481882986842,170.39473684210526
1(6).jpg,5.532692452184211,181.140350877193
1(7).jpg,5.688983199421053,186.25730994152048
1(8).jpg,5.798386722486843,189.83918128654972
1(9).jpg,5.845273946657896,191.37426900584796
1(10).jpg,5.767128573039474,188.81578947368422
1(11).jpg,5.86090302138158,191.8859649122807
1(12).jpg,6.6736149070131585,218.49415204678363
1(13).jpg,6.657985832289474,217.98245614035088
1(14).jpg,6.767389355355264,221.56432748538012
1(15).jpg,6.6736149070131585,218.49415204678363
1(16).jpg,6.9861964014868425,228.7280701754386
1(17).jpg,6.82990565425,223.61111111111111
1(18).jpg,7.173745298171053,234.8684210526316
1(19).jpg,6.970567326763159,228.21637426900585
1(20).jpg,6.845534728973685,224.12280701754386
1(21).jpg,7.23626159706579,236.91520467836258
1(22).jpg,7.205003447618422,235.8918128654971
1(23).jpg,7.189374372894737,235.38011695906434
1(24).jpg,7.0487127003815795,230.7748538011696
1(25).jpg,7.314406970684211,239.47368421052633
1(26).jpg,7.470697717921053,244.5906432748538
1(27).jpg,7.7363919882236845,253.28947368421052
1(28).jpg,7.4863267926447365,245.10233918128654
1(29).jpg,7.42381049375,243.05555555555554
1(30).jpg,7.251890671789474,237.42690058479533
1(31).jpg,7.439439568473684,243.5672514619883
1(32).jpg,7.455068643197368,244.07894736842104
1(33).jpg,7.564472166263158,247.66081871345028
1(34).jpg,7.642617539881579,250.21929824561403
1(35).jpg,7.455068643197368,244.07894736842104
1(36).jpg,7.642617539881579,250.21929824561403
1(37).jpg,7.689504764052632,251.75438596491227
1(38).jpg,7.564472166263158,247.66081871345028
1(39).jpg,7.5488430915394735,247.14912280701753
1(40).jpg,7.564472166263158,247.66081871345028
1(41).jpg,7.6738756893289475,251.24269005847952
1(42).jpg,7.658246614605264,250.73099415204678
1(43).jpg,7.705133838776316,252.26608187134502
1(44).jpg,7.798908287118421,255.33625730994152
1(45).jpg,7.658246614605264,250.73099415204678
1(46).jpg,7.720762913500001,252.77777777777777
1(47).jpg,7.783279212394737,254.82456140350877
1(48).jpg,7.705133838776316,252.26608187134502
1(49).jpg,7.705133838776316,252.26608187134502
1(50).jpg,7.783279212394737,254.82456140350877
1(51).jpg,7.689504764052632,251.75438596491227
1(52).jpg,8.12711885631579,266.08187134502924
1(53).jpg,8.095860706868422,265.05847953216374
1(54).jpg,7.798908287118421,255.33625730994152
1(55).jpg,7.752021062947368,253.80116959064327
1(56).jpg,8.064602557421052,264.03508771929825
1(57).jpg,7.892682735460527,258.406432748538
1(58).jpg,7.877053660736842,257.89473684210526
1(59).jpg,8.42407127606579,275.80409356725147
1(60).jpg,7.923940884907895,259.4298245614035
1(61).jpg,7.814537361842105,255.84795321637426
1(62).jpg,8.01771533325,262.5
1(63).jpg,8.220893304657896,269.15204678362574
1(64).jpg,8.142747931039475,266.593567251462
1(65).jpg,8.12711885631579,266.08187134502924
1(66).jpg,8.158377005763159,267.10526315789474
1(67).jpg,8.205264229934212,268.640350877193
1(68).jpg,8.111489781592105,265.5701754385965
1(69).jpg,8.142747931039475,266.593567251462
1(70).jpg,8.42407127606579,275.80409356725147
1(71).jpg,8.174006080486842,267.6169590643275
1(72).jpg,8.361554977171053,273.7573099415205
1(73).jpg,8.486587574960527,277.85087719298247
1(74).jpg,8.314667753,272.22222222222223
1(75).jpg,8.142747931039475,266.593567251462
1(76).jpg,8.408442201342107,275.2923976608187
1(77).jpg,8.12711885631579,266.08187134502924
1(78).jpg,8.42407127606579,275.80409356725147
1(79).jpg,8.377184051894737,274.2690058479532
1(80).jpg,8.627249247473685,282.4561403508772
1(81).jpg,8.142747931039475,266.593567251462
1(82).jpg,8.330296827723686,272.733918128655
1(83).jpg,8.12711885631579,266.08187134502924
1(84).jpg,8.408442201342107,275.2923976608187
1(85).jpg,8.408442201342107,275.2923976608187
1(86).jpg,7.861424586013158,257.3830409356725
1(87).jpg,8.439700350789474,276.3157894736842
1(88).jpg,8.158377005763159,267.10526315789474
1(89).jpg,8.53347479913158,279.3859649122807
1(90).jpg,8.502216649684211,278.3625730994152
1(91).jpg,8.470958500236843,277.3391812865497
1(92).jpg,8.486587574960527,277.85087719298247
1(93).jpg,8.42407127606579,275.80409356725147
1(94).jpg,8.408442201342107,275.2923976608187
1(95).jpg,8.314667753,272.22222222222223
1(96).jpg,8.42407127606579,275.80409356725147
1(97).jpg,8.455329425513158,276.82748538011697
1(98).jpg,8.361554977171053,273.7573099415205
1(99).jpg,8.42407127606579,275.80409356725147
1(100).jpg,8.439700350789474,276.3157894736842
1(101).jpg,8.174006080486842,267.6169590643275
1(102).jpg,8.517845724407895,278.87426900584796
1(103).jpg,8.330296827723686,272.733918128655
1(104).jpg,8.689765546368422,284.5029239766082
1(105).jpg,8.470958500236843,277.3391812865497
1(106).jpg,8.83042721888158,289.10818713450294
1(107).jpg,8.783539994710527,287.5730994152047
1(108).jpg,8.783539994710527,287.5730994152047
1(109).jpg,8.627249247473685,282.4561403508772
1(110).jpg,8.674136471644738,283.99122807017545
1(111).jpg,8.892943517776317,291.15497076023394
1(112).jpg,8.892943517776317,291.15497076023394
1(113).jpg,8.767910919986843,287.06140350877195
1(114).jpg,9.143008713355265,299.3421052631579
1(115).jpg,8.986717966118421,294.22514619883043
1(116).jpg,8.814798144157896,288.5964912280702
1(117).jpg,8.86168536832895,290.13157894736844
1(118).jpg,8.93983074194737,292.6900584795322
1(119).jpg,9.143008713355265,299.3421052631579
1(120).jpg,9.205525012250002,301.3888888888889
1(121).jpg,9.002347040842107,294.7368421052632
1(122).jpg,9.299299460592106,304.4590643274854
1(123).jpg,9.408702983657895,308.0409356725146
1(124).jpg,9.205525012250002,301.3888888888889
1(125).jpg,9.268041311144739,303.4356725146199
1(126).jpg,9.471219282552632,310.0877192982456
1(127).jpg,9.564993730894736,313.1578947368421
1(128).jpg,9.61188095506579,314.6929824561403
1(129).jpg,9.564993730894736,313.1578947368421
1(130).jpg,9.564993730894736,313.1578947368421
1(131).jpg,9.486848357276315,310.59941520467834
1(132).jpg,9.736913552855263,318.7865497076023
1(133).jpg,9.830688001197368,321.8567251461988
1(134).jpg,9.424332058381578,308.55263157894734
1(135).jpg,9.752542627578947,319.29824561403507
1(136).jpg,9.76817170230263,319.8099415204678
1(137).jpg,9.72128447813158,318.27485380116957
1(138).jpg,9.830688001197368,321.8567251461988
1(139).jpg,9.674397253960526,316.7397660818713
1(140).jpg,9.596251880342106,314.1812865497076
1(141).jpg,9.76817170230263,319.8099415204678
1(142).jpg,9.783800777026316,320.32163742690057
1(143).jpg,9.830688001197368,321.8567251461988
1(144).jpg,9.79942985175,320.8333333333333
1(145).jpg,9.674397253960526,316.7397660818713
1(146).jpg,9.877575225368421,323.39181286549706
1(147).jpg,9.79942985175,320.8333333333333
1(148).jpg,9.627510029789473,315.2046783625731
1(149).jpg,9.658768179236842,316.2280701754386
1(150).jpg,9.705655403407894,317.7631578947368
1(151).jpg,9.674397253960526,316.7397660818713
1(152).jpg,9.736913552855263,318.7865497076023
1(153).jpg,9.69002632868421,317.2514619883041
1(154).jpg,9.658768179236842,316.2280701754386
1(155).jpg,9.830688001197368,321.8567251461988
1(156).jpg,9.830688001197368,321.8567251461988
1(157).jpg,9.736913552855263,318.7865497076023
1(158).jpg,9.752542627578947,319.29824561403507
1(159).jpg,9.69002632868421,317.2514619883041
1(160).jpg,9.76817170230263,319.8099415204678
1(161).jpg,9.830688001197368,321.8567251461988
1(162).jpg,9.61188095506579,314.6929824561403
1(163).jpg,9.877575225368421,323.39181286549706
1(164).jpg,9.924462449539474,324.9269005847953
1(165).jpg,9.76817170230263,319.8099415204678
1(166).jpg,9.846317075921053,322.36842105263156
1(167).jpg,9.971349673710526,326.46198830409355
1(168).jpg,9.815058926473684,321.34502923976606
1(169).jpg,9.846317075921053,322.36842105263156
1(170).jpg,9.846317075921053,322.36842105263156
1(171).jpg,9.72128447813158,318.27485380116957
1(172).jpg,9.72128447813158,318.27485380116957
1(173).jpg,9.783800777026316,320.32163742690057
1(174).jpg,9.908833374815789,324.41520467836256
1(175).jpg,9.924462449539474,324.9269005847953
1(176).jpg,9.955720598986842,325.9502923976608
1(177).jpg,9.893204300092105,323.9035087719298
1(178).jpg,9.846317075921053,322.36842105263156
1(179).jpg,9.830688001197368,321.8567251461988
1(180).jpg,10.190156719842106,333.62573099415204
1(181).jpg,9.955720598986842,325.9502923976608
